Language_ID,Glottocode,Feature_ID,Value
Emerillon_Teko,,GO,GO__1
Emerillon_Teko,,GO_UP,GO_UP__2
Emerillon_Teko,,GOOD,GOOD__0
Emerillon_Teko,,GRANDFATHER,GRANDFATHER__0
Emerillon_Teko,,GRASS,GRASS__2
Emerillon_Teko,,GREEN,GREEN__2
Emerillon_Teko,,GREEN_IGUANA,GREEN_IGUANA__1
Emerillon_Teko,,GROW,GROW__0
Emerillon_Teko,,GUAN,?
Emerillon_Teko,,HAIR,HAIR__2
Emerillon_Teko,,HAMMOCK,HAMMOCK__0
Emerillon_Teko,,HAND,HAND__0
Emerillon_Teko,,HAPPY,HAPPY__0
Emerillon_Teko,,HAWK,HAWK__0
Emerillon_Teko,,HEAD,HEAD__0_1
Emerillon_Teko,,HEAL,HEAL__0
Emerillon_Teko,,HEAR,HEAR__0_1
Emerillon_Teko,,HEART,HEART__1
Emerillon_Teko,,HEAVY,HEAVY__0
Emerillon_Teko,,HEDGEHOG,HEDGEHOG__0
Emerillon_Teko,,HELP,HELP__0
Emerillon_Teko,,HEN,HEN__0
Emerillon_Teko,,HERE,HERE__5_6
Emerillon_Teko,,HIDE,HIDE__0
Emerillon_Teko,,HIT,HIT__0
Emerillon_Teko,,HOLE,HOLE__0
Emerillon_Teko,,HONEY,HONEY__0
Emerillon_Teko,,HORN,HORN__0
Emerillon_Teko,,HOT,HOT__0
Emerillon_Teko,,HOUSE,HOUSE__1
Emerillon_Teko,,HOWLER_MONKEY,HOWLER_MONKEY__0
Emerillon_Teko,,HUMMINGBIRD,HUMMINGBIRD__3
Emerillon_Teko,,HUNT,HUNT__4
Emerillon_Teko,,HUSBAND,HUSBAND__0
Emerillon_Teko,,I,I__1
Emerillon_Teko,,INGA,?
Emerillon_Teko,,INSIDE,INSIDE__0
Emerillon_Teko,,JACARE,JACARE__0
Emerillon_Teko,,JAGUAR,JAGUAR__0
Emerillon_Teko,,JUMP,JUMP__0_2_3
Emerillon_Teko,,KILL,KILL__0_1
Emerillon_Teko,,KING_FISHER,?
Emerillon_Teko,,KNEE,KNEE__0
Emerillon_Teko,,KNIFE,KNIFE__2
Emerillon_Teko,,KNOW,KNOW__0
Emerillon_Teko,,LAKE,?
Emerillon_Teko,,LARGE_ANT,LARGE_ANT__0
Emerillon_Teko,,LARGE_MANDI_FISH,LARGE_MANDI_FISH__0
Emerillon_Teko,,LAUGH,LAUGH__0
Emerillon_Teko,,LEAF,LEAF__0
Emerillon_Teko,,LEARN,LEARN__0_1_2
Emerillon_Teko,,LEAVE,LEAVE__4_5
Emerillon_Teko,,LEG,LEG__0
Emerillon_Teko,,LIE_DOWN,?
Emerillon_Teko,,LIVER,LIVER__0
Emerillon_Teko,,LIZARD,LIZARD__0
Emerillon_Teko,,LONG,LONG__0
Emerillon_Teko,,LOOK_AT,LOOK_AT__0
Emerillon_Teko,,LOUSE,LOUSE__0
Emerillon_Teko,,MACAW,MACAW__0
Emerillon_Teko,,MAN,MAN__1
Emerillon_Teko,,MANIOC,MANIOC__0
Emerillon_Teko,,MANY,MANY__4
Emerillon_Teko,,MEDICINE,MEDICINE__1
Emerillon_Teko,,MILK,MILK__2
Emerillon_Teko,,MOLD,?
Emerillon_Teko,,MONKEY,MONKEY__0
Emerillon_Teko,,MOON,MOON__0
Emerillon_Teko,,MORNING,MORNING__0_2
Emerillon_Teko,,MOSQUITO,MOSQUITO__0
Emerillon_Teko,,MOTHER,MOTHER__1
Emerillon_Teko,,MOTHER-IN-LAW_OF_MAN,MOTHER-IN-LAW_OF_MAN__0
Emerillon_Teko,,MOUNTAIN,MOUNTAIN__0
Emerillon_Teko,,MOUSTACHE,MOUSTACHE__0
Emerillon_Teko,,MOUTH,MOUTH__0
Emerillon_Teko,,MUD,MUD__0_3
Emerillon_Teko,,NAIL,NAIL__0
Emerillon_Teko,,NAME,NAME__0
Emerillon_Teko,,NECK,NECK__6
Emerillon_Teko,,NECKLACE,NECKLACE__0_1
Emerillon_Teko,,NEST,NEST__0
Emerillon_Teko,,NEW,NEW__1
Emerillon_Teko,,NIGHT,NIGHT__0
Emerillon_Teko,,NOSE,NOSE__0
Emerillon_Teko,,NOW,NOW__0_1
Emerillon_Teko,,OAR,OAR__0
Emerillon_Teko,,OLD_ADJ,OLD_ADJ__4
Emerillon_Teko,,ONE,ONE__0
Emerillon_Teko,,OPEN,OPEN__0
Emerillon_Teko,,OPOSSUM,OPOSSUM__0
Emerillon_Teko,,OTHER,OTHER__0
Emerillon_Teko,,OWL,OWL__1_5
Emerillon_Teko,,PACA,PACA__0
Emerillon_Teko,,PACU_FISH,PACU_FISH__0
Emerillon_Teko,,PAIN,PAIN__1
Emerillon_Teko,,PAN,PAN__1_9
Emerillon_Teko,,PAPAYA,PAPAYA__2
Emerillon_Teko,,PARROT,PARROT__0
Emerillon_Teko,,PATH,PATH__0
Emerillon_Teko,,PEACH_PALM,?
Emerillon_Teko,,PEANUT,PEANUT__0
Emerillon_Teko,,PECCARY_COLLARED,PECCARY_COLLARED__0
Emerillon_Teko,,PECCARY_WHITE-LIPPED,PECCARY_WHITE-LIPPED__0
Emerillon_Teko,,PENIS,PENIS__1
Emerillon_Teko,,PEPPER,PEPPER__0
Emerillon_Teko,,PERSON,PERSON__3
Emerillon_Teko,,PESTLE,PESTLE__2
Emerillon_Teko,,PIERCE,PIERCE__0
Emerillon_Teko,,PINEAPPLE,PINEAPPLE__0
Emerillon_Teko,,PIRANHA,PIRANHA__0_1
Emerillon_Teko,,PLAY,PLAY__0_1_2
Emerillon_Teko,,PORRIDGE,?
Emerillon_Teko,,PUMPKIN,PUMPKIN__1
Emerillon_Teko,,PUT,PUT__0
Emerillon_Teko,,RAIN,RAIN__0
Emerillon_Teko,,RAT,RAT__0
Emerillon_Teko,,RAW,?
Emerillon_Teko,,RED,RED__0
Emerillon_Teko,,REMEMBER,REMEMBER__0_8
Emerillon_Teko,,RETURN,RETURN__0
Emerillon_Teko,,RIPE,RIPE__3
Emerillon_Teko,,RIVER,RIVER__1
Emerillon_Teko,,ROAST,ROAST__0
Emerillon_Teko,,ROOT,ROOT__0
Emerillon_Teko,,ROPE,ROPE__0
Emerillon_Teko,,ROUND,?
Emerillon_Teko,,ROW,ROW__1
Emerillon_Teko,,RUN,RUN__0
Emerillon_Teko,,SALIVA,SALIVA__2
Emerillon_Teko,,SALT,SALT__1
Emerillon_Teko,,SAND,SAND__0
Emerillon_Teko,,SAY,SAY__0
Emerillon_Teko,,SCARE,SCARE__0
Emerillon_Teko,,SCORPION,SCORPION__1
Emerillon_Teko,,SEE,SEE__1
Emerillon_Teko,,SEED,SEED__0
Emerillon_Teko,,SEEK,SEEK__0
Emerillon_Teko,,SEND,SEND__0_1
Emerillon_Teko,,SHADOW,?
Emerillon_Teko,,SHAMAN,SHAMAN__0
Emerillon_Teko,,SHARPEN,SHARPEN__1
Emerillon_Teko,,SHELL,SHELL__0_5
Emerillon_Teko,,SHORT,SHORT__4
Emerillon_Teko,,SICK,SICK__0
Emerillon_Teko,,SING,?
Emerillon_Teko,,SIT_DOWN,SIT_DOWN__0
Emerillon_Teko,,SKIN,SKIN__0
Emerillon_Teko,,SKY,SKY__0
Emerillon_Teko,,SLASH,SLASH__0
Emerillon_Teko,,SLEEP,SLEEP__0
Emerillon_Teko,,SLOTH,SLOTH__0
Emerillon_Teko,,SMALL,SMALL__1
Emerillon_Teko,,SMOKE_N,SMOKE_N__0_1
Emerillon_Teko,,SNAIL,?
Emerillon_Teko,,SNAKE,SNAKE__0
Emerillon_Teko,,SNORE,SNORE__0
Emerillon_Teko,,SON_OF_MAN,SON_OF_MAN__0_1
Emerillon_Teko,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Emerillon_Teko,,SOUR,SOUR__3
Emerillon_Teko,,SPEAK,SPEAK__0
Emerillon_Teko,,SPIDER,SPIDER__1
Emerillon_Teko,,SPIDER_MONKEY,SPIDER_MONKEY__0
Emerillon_Teko,,SQUIRREL,SQUIRREL__0
Emerillon_Teko,,STAND,STAND__5
Emerillon_Teko,,STAR,STAR__0
Emerillon_Teko,,STAY,STAY__6
Emerillon_Teko,,STINGRAY,STINGRAY__1
Emerillon_Teko,,STOMACH,?
Emerillon_Teko,,STONE,STONE__1
Emerillon_Teko,,STRONG,STRONG__2
Emerillon_Teko,,SUCK,SUCK__0
Emerillon_Teko,,SUN,SUN__0
Emerillon_Teko,,SURUBIM,SURUBIM__0
Emerillon_Teko,,SWEEP,SWEEP__0
Emerillon_Teko,,SWEET,SWEET__2
Emerillon_Teko,,SWEET_POTATO,SWEET_POTATO__0
Emerillon_Teko,,SWIM,SWIM__0
Emerillon_Teko,,TAIL,TAIL__0
Emerillon_Teko,,TAPIR,TAPIR__0
Emerillon_Teko,,TAYRA,?
Emerillon_Teko,,TEACH,TEACH__0_1
Emerillon_Teko,,TELL,TELL__0
Emerillon_Teko,,TERMINATE,TERMINATE__0
Emerillon_Teko,,TERMITE,TERMITE__0
Emerillon_Teko,,TESTICLES,TESTICLES__0
Emerillon_Teko,,THAT,THAT__8
Emerillon_Teko,,THICK,THICK__0
Emerillon_Teko,,THING,THING__0
Emerillon_Teko,,THIS,THIS__6
Emerillon_Teko,,THORN,THORN__3
Emerillon_Teko,,THREE,THREE__0
Emerillon_Teko,,THROAT,THROAT__2
Emerillon_Teko,,THUNDER,THUNDER__0
Emerillon_Teko,,TICK,TICK__0
Emerillon_Teko,,TIE,TIE__1
Emerillon_Teko,,TIMBO_LIANA,TIMBO_LIANA__0_1
Emerillon_Teko,,TINAMOU,?
Emerillon_Teko,,TIRED,TIRED__0
Emerillon_Teko,,TOBACCO,TOBACCO__0_1
Emerillon_Teko,,TODAY,TODAY__3
Emerillon_Teko,,TOMORROW,TOMORROW__0
Emerillon_Teko,,TONGUE,TONGUE__4
Emerillon_Teko,,TOOTH,TOOTH__2
Emerillon_Teko,,TOUCAN,TOUCAN__0
Emerillon_Teko,,TRAHIRA_FISH,TRAHIRA_FISH__0
Emerillon_Teko,,TREE,TREE__0
Emerillon_Teko,,TUCUMA_PALM,TUCUMA_PALM__0
Emerillon_Teko,,TURTLE,TURTLE__0
Emerillon_Teko,,TWO,TWO__0
Emerillon_Teko,,UGLY,?
Emerillon_Teko,,UNCLE_MOBR,UNCLE_MOBR__2
Emerillon_Teko,,UNTIE,UNTIE__0
Emerillon_Teko,,URINATE,URINATE__0
Emerillon_Teko,,VEIN,VEIN__1
Emerillon_Teko,,VILLAGE,VILLAGE__0_5
Emerillon_Teko,,VILLAGE_SQUARE,VILLAGE_SQUARE__0
Emerillon_Teko,,VOMIT,VOMIT__3
Emerillon_Teko,,VULTURE,VULTURE__0
Emerillon_Teko,,WAKE_UP,WAKE_UP__0
Emerillon_Teko,,WALK,WALK__0
Emerillon_Teko,,WANT,WANT__0
Emerillon_Teko,,WASH,WASH__2
Emerillon_Teko,,WASP,WASP__0
Emerillon_Teko,,WATER,WATER__1
Emerillon_Teko,,WATERFALL,?
Emerillon_Teko,,WAX,?
Emerillon_Teko,,WE_EXCL,WE_EXCL__0
Emerillon_Teko,,WE_INCL,WE_INCL__0
Emerillon_Teko,,WEAVE,WEAVE__3
Emerillon_Teko,,WET,WET__1
Emerillon_Teko,,WHAT,WHAT__0
Emerillon_Teko,,WHITE,WHITE__0
Emerillon_Teko,,WHO,WHO__0
Emerillon_Teko,,WIFE,WIFE__0
Emerillon_Teko,,WILD_CAT,WILD_CAT__0
Emerillon_Teko,,WIND,WIND__0
Emerillon_Teko,,WING,WING__0
Emerillon_Teko,,WOMAN,WOMAN__0
Emerillon_Teko,,WOODPECKER,?
Emerillon_Teko,,WORM_EARTH,WORM_EARTH__0
Emerillon_Teko,,WOUND,WOUND__0
Emerillon_Teko,,YELLOW,YELLOW__1
Emerillon_Teko,,YESTERDAY,?
Emerillon_Teko,,YOU_PL,YOU_PL__0
Emerillon_Teko,,YOU_SG,YOU_SG__0
Wayampi,,ABOVE,ABOVE__0_1_2_3
Wayampi,,ACAI_PALM,ACAI_PALM__0_1
Wayampi,,AFTER,AFTER__0
Wayampi,,AGOUTI,AGOUTI__0
Wayampi,,ALL,ALL__0
Wayampi,,ALONE,ALONE__0
Wayampi,,ANACONDA,ANACONDA__0_1
Wayampi,,ANATTO,ANATTO__0
Wayampi,,ANT,ANT__0
Wayampi,,ANTEATER,ANTEATER__0
Wayampi,,ARM,ARM__0
Wayampi,,ARMADILLO,ARMADILLO__0
Wayampi,,ARRIVE,ARRIVE__0_2
Wayampi,,ARROW,ARROW__3
Wayampi,,ASHES,ASHES__0_1
Wayampi,,AXE,AXE__0
Wayampi,,BACK,BACK__0
Wayampi,,BAD,BAD__3
Wayampi,,BAMBOO,BAMBOO__0
Wayampi,,BANANA,BANANA__0
Wayampi,,BASKET,BASKET__0
Wayampi,,BAT,BAT__0
Wayampi,,BATHE,BATHE__0
Wayampi,,BE_HUNGRY,BE_HUNGRY__0_1
Wayampi,,BE_WRONG,BE_WRONG__0
Wayampi,,BEADS,BEADS__1
Wayampi,,BEANS,BEANS__0
Wayampi,,BEARD,BEARD__2
Wayampi,,BEAUTIFUL,BEAUTIFUL__0
Wayampi,,BEE,BEE__0
Wayampi,,BELLY,BELLY__2
Wayampi,,BELLYBUTTON,BELLYBUTTON__0
Wayampi,,BELOW,BELOW__0_1
Wayampi,,BENCH,BENCH__0_1
Wayampi,,BIG,BIG__0_3
Wayampi,,BIRD,BIRD__0
Wayampi,,BITE,BITE__0
Wayampi,,BLACK,BLACK__0
Wayampi,,BLOOD,BLOOD__0
Wayampi,,BLOW,BLOW__0
Wayampi,,BLUE,BLUE__0_9
Wayampi,,BODY,BODY__2_3_4
Wayampi,,BONE,BONE__0
Wayampi,,BOW,BOW__0_1
Wayampi,,BOY,BOY__2_3_5
Wayampi,,BRANCH,BRANCH__0
Wayampi,,BRAZIL_NUT,BRAZIL_NUT__2
Wayampi,,BREAK,BREAK__0_1
Wayampi,,BREAST,BREAST__0
Wayampi,,BREATHE,BREATHE__0
Wayampi,,BROTHER,?
Wayampi,,BROTHER_OLDER_OF_WOMAN,BROTHER_OLDER_OF_WOMAN__0
Wayampi,,BURN_INTR,BURN_INTR__0_1_2
Wayampi,,BURY,BURY__0
Wayampi,,BUTTERFLY,BUTTERFLY__0
Wayampi,,BUTTOCKS,BUTTOCKS__0_1
Wayampi,,CALABASH,CALABASH__1
Wayampi,,CANOE,CANOE__0
Wayampi,,CAPUCHIN_MONKEY,CAPUCHIN_MONKEY__0
Wayampi,,CAPYBARA,CAPYBARA__0
Wayampi,,CARA_ROOT,CARA_ROOT__0
Wayampi,,CASHEW,CASHEW__0
Wayampi,,CENTIPEDE,CENTIPEDE__3
Wayampi,,CHIEF,CHIEF__7_8
Wayampi,,CHILD,CHILD__1
Wayampi,,CICADA,CICADA__0
Wayampi,,CLAW,CLAW__0
Wayampi,,CLOUD,CLOUD__0_1
Wayampi,,COATI,COATI__0
Wayampi,,COCKROACH,COCKROACH__0
Wayampi,,COCOA,COCOA__8
Wayampi,,COLD,COLD__0
Wayampi,,COMB,COMB__0_1_2
Wayampi,,COME,COME__2
Wayampi,,CORN,CORN__0
Wayampi,,COTTON,COTTON__0
Wayampi,,CRAB,CRAB__0
Wayampi,,CRICKET_ZOOL,CRICKET_ZOOL__4
Wayampi,,CRY,CRY__0
Wayampi,,CURASSOW,CURASSOW__0
Wayampi,,CUT,CUT__0
Wayampi,,DANCE,DANCE__0
Wayampi,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__1_2
Wayampi,,DAUGHTER_OF_WOMAN,DAUGHTER_OF_WOMAN__0
Wayampi,,DAY,DAY__3
Wayampi,,DEER,DEER__0_6
Wayampi,,DEFECATE,DEFECATE__0
Wayampi,,DIE,DIE__0
Wayampi,,DIG,DIG__5
Wayampi,,DIRTY,DIRTY__0
Wayampi,,DO,DO__2
Wayampi,,DOG,DOG__0
Wayampi,,DOOR,DOOR__1
Wayampi,,DRAW,DRAW__1
Wayampi,,DREAM,DREAM__0_1
Wayampi,,DRINK_V,DRINK_V__0
Wayampi,,DRY,DRY__1_2
Wayampi,,DRY_STATE,DRY_STATE__0
Wayampi,,EAR,EAR__0
Wayampi,,EARTH,EARTH__0
Wayampi,,EAT_TR.,EAT_TR.__0_5
Wayampi,,EGG,EGG__0
Wayampi,,ELECTRIC_EEL,ELECTRIC_EEL__0
Wayampi,,ENTER,ENTER__0
Wayampi,,EYE,EYE__0
Wayampi,,FACE,FACE__0
Wayampi,,FALL,FALL__0
Wayampi,,FAR,FAR__1_3
Wayampi,,FAT,FAT__0
Wayampi,,FATHER,FATHER__0
Wayampi,,FEAR,FEAR__0
Wayampi,,FEATHER,FEATHER__0
Wayampi,,FINGER,FINGER__0
Wayampi,,FIRE,FIRE__0
Wayampi,,FIREFLY,FIREFLY__8
Wayampi,,FIREWOOD,FIREWOOD__0_1_2
Wayampi,,FISH,FISH__0
Wayampi,,FISHHOOK,FISHHOOK__0
Wayampi,,FLAT,FLAT__0
Wayampi,,FLEA,FLEA__0
Wayampi,,FLESH,FLESH__0
Wayampi,,FLOAT,FLOAT__0
Wayampi,,FLOUR,FLOUR__0
Wayampi,,FLOWER,FLOWER__0
Wayampi,,FLY,FLY__0
Wayampi,,FLY_INSECT,FLY_INSECT__0
Wayampi,,FOOD,FOOD__0_3
Wayampi,,FOOT,FOOT__0
Wayampi,,FORGET,FORGET__0
Wayampi,,FOUR,FOUR__0
Wayampi,,FROG,FROG__1
Wayampi,,FRUIT,FRUIT__1
Wayampi,,FULL,FULL__0
Wayampi,,GATHER,GATHER__1
Wayampi,,GENIPA,GENIPA__0
Wayampi,,GETLOST,GETLOST__0
Wayampi,,GIRL,GIRL__8
Wayampi,,GIVE,GIVE__0
Wayampi,,GNAT,GNAT__0
Wayampi,,GO,GO__1
Wayampi,,GO_UP,GO_UP__0
Wayampi,,GOOD,GOOD__0
Wayampi,,GRANDFATHER,GRANDFATHER__0
Wayampi,,GRASS,GRASS__0
Wayampi,,GREEN,GREEN__0
Wayampi,,GREEN_IGUANA,GREEN_IGUANA__2
Wayampi,,GROW,GROW__2_9
Wayampi,,GUAN,GUAN__1
Wayampi,,HAIR,HAIR__0
Wayampi,,HAMMOCK,HAMMOCK__0
Wayampi,,HAND,HAND__0
Wayampi,,HAPPY,HAPPY__0
Wayampi,,HAWK,HAWK__0
Wayampi,,HEAD,HEAD__0_1
Wayampi,,HEAL,HEAL__0
Wayampi,,HEAR,HEAR__0_1
Wayampi,,HEART,HEART__0
Wayampi,,HEAVY,HEAVY__0
Wayampi,,HEDGEHOG,HEDGEHOG__0
Wayampi,,HELP,HELP__0
Wayampi,,HEN,HEN__0
Wayampi,,HERE,HERE__0_1
Wayampi,,HIDE,HIDE__0
Wayampi,,HIT,HIT__0
Wayampi,,HOLE,HOLE__0
Wayampi,,HONEY,HONEY__0
Wayampi,,HORN,HORN__2
Wayampi,,HOT,HOT__0
Wayampi,,HOUSE,HOUSE__0
Wayampi,,HOWLER_MONKEY,HOWLER_MONKEY__0
Wayampi,,HUMMINGBIRD,HUMMINGBIRD__0
Wayampi,,HUNT,HUNT__4
Wayampi,,HUSBAND,HUSBAND__0
Wayampi,,I,I__3
Wayampi,,INGA,INGA__0
Wayampi,,INSIDE,INSIDE__0
Wayampi,,JACARE,JACARE__0
Wayampi,,JAGUAR,JAGUAR__0
Wayampi,,JUMP,JUMP__0
Wayampi,,KILL,KILL__0_1
Wayampi,,KING_FISHER,KING_FISHER__2
Wayampi,,KNEE,KNEE__0
Wayampi,,KNIFE,KNIFE__0
Wayampi,,KNOW,KNOW__0
Wayampi,,LAKE,LAKE__0
Wayampi,,LARGE_ANT,LARGE_ANT__0
Wayampi,,LARGE_MANDI_FISH,LARGE_MANDI_FISH__2
Wayampi,,LAUGH,LAUGH__0
Wayampi,,LEAF,LEAF__1
Wayampi,,LEARN,LEARN__1_2
Wayampi,,LEAVE,LEAVE__1_3
Wayampi,,LEG,LEG__0
Wayampi,,LIE_DOWN,LIE_DOWN__0_7
Wayampi,,LIVER,LIVER__0
Wayampi,,LIZARD,LIZARD__0
Wayampi,,LONG,LONG__0
Wayampi,,LOOK_AT,LOOK_AT__0
Wayampi,,LOUSE,LOUSE__0
Wayampi,,MACAW,MACAW__2
Wayampi,,MAN,MAN__0
Wayampi,,MANIOC,MANIOC__0
Wayampi,,MANY,MANY__0
Wayampi,,MEDICINE,MEDICINE__0
Wayampi,,MILK,MILK__2
Wayampi,,MOLD,MOLD__1
Wayampi,,MONKEY,MONKEY__0
Wayampi,,MOON,MOON__0
Wayampi,,MORNING,MORNING__2
Wayampi,,MOSQUITO,MOSQUITO__0
Wayampi,,MOTHER,MOTHER__1
Wayampi,,MOTHER-IN-LAW_OF_MAN,MOTHER-IN-LAW_OF_MAN__0
Wayampi,,MOUNTAIN,MOUNTAIN__0_1
Wayampi,,MOUSTACHE,MOUSTACHE__0
Wayampi,,MOUTH,MOUTH__0
Wayampi,,MUD,MUD__0_1
Wayampi,,NAIL,NAIL__0
Wayampi,,NAME,NAME__2
Wayampi,,NECK,NECK__4
Wayampi,,NECKLACE,NECKLACE__0_3
Wayampi,,NEST,NEST__0
Wayampi,,NEW,NEW__0
Wayampi,,NIGHT,NIGHT__0
Wayampi,,NOSE,NOSE__2
Wayampi,,NOW,NOW__0_2
Wayampi,,OAR,OAR__0
Wayampi,,OLD_ADJ,OLD_ADJ__11
Wayampi,,ONE,ONE__1
Wayampi,,OPEN,OPEN__1
Wayampi,,OPOSSUM,OPOSSUM__0
Wayampi,,OTHER,OTHER__0
Wayampi,,OWL,OWL__0
Wayampi,,PACA,PACA__0
Wayampi,,PACU_FISH,PACU_FISH__0
Wayampi,,PAIN,PAIN__1
Wayampi,,PAN,PAN__1
Wayampi,,PAPAYA,PAPAYA__1
Wayampi,,PARROT,PARROT__3
Wayampi,,PATH,PATH__0
Wayampi,,PEACH_PALM,PEACH_PALM__1
Wayampi,,PEANUT,PEANUT__0
Wayampi,,PECCARY_COLLARED,PECCARY_COLLARED__0
Wayampi,,PECCARY_WHITE-LIPPED,PECCARY_WHITE-LIPPED__0
Wayampi,,PENIS,PENIS__2
Wayampi,,PEPPER,PEPPER__0
Wayampi,,PERSON,PERSON__0
Wayampi,,PESTLE,PESTLE__1
Wayampi,,PIERCE,PIERCE__2
Wayampi,,PINEAPPLE,PINEAPPLE__0
Wayampi,,PIRANHA,PIRANHA__0_1
Wayampi,,PLAY,PLAY__0_1_2
Wayampi,,PORRIDGE,PORRIDGE__7
Wayampi,,PUMPKIN,PUMPKIN__1
Wayampi,,PUT,PUT__0
Wayampi,,RAIN,RAIN__0
Wayampi,,RAT,RAT__0
Wayampi,,RAW,RAW__1
Wayampi,,RED,RED__0
Wayampi,,REMEMBER,REMEMBER__1_6
Wayampi,,RETURN,RETURN__0
Wayampi,,RIPE,RIPE__8
Wayampi,,RIVER,RIVER__0
Wayampi,,ROAST,ROAST__1
Wayampi,,ROOT,ROOT__0
Wayampi,,ROPE,ROPE__0
Wayampi,,ROUND,ROUND__0
Wayampi,,ROW,?
Wayampi,,RUN,RUN__1
Wayampi,,SALIVA,SALIVA__0_1
Wayampi,,SALT,SALT__1
Wayampi,,SAND,SAND__0
Wayampi,,SAY,SAY__0
Wayampi,,SCARE,SCARE__0
Wayampi,,SCORPION,SCORPION__1
Wayampi,,SEE,SEE__1
Wayampi,,SEED,SEED__0
Wayampi,,SEEK,SEEK__0
Wayampi,,SEND,SEND__0_1
Wayampi,,SHADOW,SHADOW__0_3
Wayampi,,SHAMAN,SHAMAN__0
Wayampi,,SHARPEN,SHARPEN__0
Wayampi,,SHELL,SHELL__0_3
Wayampi,,SHORT,SHORT__0
Wayampi,,SICK,SICK__2
Wayampi,,SING,SING__11
Wayampi,,SIT_DOWN,SIT_DOWN__0
Wayampi,,SKIN,SKIN__0
Wayampi,,SKY,SKY__0
Wayampi,,SLASH,SLASH__0
Wayampi,,SLEEP,SLEEP__0
Wayampi,,SLOTH,SLOTH__0
Wayampi,,SMALL,SMALL__0
Wayampi,,SMOKE_N,SMOKE_N__0_1
Wayampi,,SNAIL,SNAIL__2
Wayampi,,SNAKE,SNAKE__0
Wayampi,,SNORE,SNORE__0
Wayampi,,SON_OF_MAN,SON_OF_MAN__0
Wayampi,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Wayampi,,SOUR,SOUR__0
Wayampi,,SPEAK,SPEAK__0
Wayampi,,SPIDER,SPIDER__0
Wayampi,,SPIDER_MONKEY,SPIDER_MONKEY__0
Wayampi,,SQUIRREL,SQUIRREL__0
Wayampi,,STAND,STAND__0
Wayampi,,STAR,STAR__0
Wayampi,,STAY,STAY__0
Wayampi,,STINGRAY,STINGRAY__0
Wayampi,,STOMACH,STOMACH__0
Wayampi,,STONE,STONE__1
Wayampi,,STRONG,STRONG__2
Wayampi,,SUCK,SUCK__0
Wayampi,,SUN,SUN__0
Wayampi,,SURUBIM,SURUBIM__0
Wayampi,,SWEEP,SWEEP__0
Wayampi,,SWEET,SWEET__0
Wayampi,,SWEET_POTATO,SWEET_POTATO__0
Wayampi,,SWIM,SWIM__5
Wayampi,,TAIL,TAIL__0
Wayampi,,TAPIR,TAPIR__0
Wayampi,,TAYRA,TAYRA__0
Wayampi,,TEACH,TEACH__0_1
Wayampi,,TELL,TELL__4
Wayampi,,TERMINATE,TERMINATE__0
Wayampi,,TERMITE,TERMITE__0
Wayampi,,TESTICLES,TESTICLES__0
Wayampi,,THAT,THAT__1
Wayampi,,THICK,THICK__0
Wayampi,,THING,THING__0
Wayampi,,THIS,THIS__2
Wayampi,,THORN,THORN__0
Wayampi,,THREE,THREE__0
Wayampi,,THROAT,THROAT__2
Wayampi,,THUNDER,THUNDER__0
Wayampi,,TICK,TICK__0
Wayampi,,TIE,TIE__0
Wayampi,,TIMBO_LIANA,TIMBO_LIANA__1
Wayampi,,TINAMOU,TINAMOU__0
Wayampi,,TIRED,TIRED__3
Wayampi,,TOBACCO,TOBACCO__0_1_3
Wayampi,,TODAY,TODAY__1
Wayampi,,TOMORROW,TOMORROW__0
Wayampi,,TONGUE,TONGUE__0
Wayampi,,TOOTH,TOOTH__2
Wayampi,,TOUCAN,TOUCAN__0
Wayampi,,TRAHIRA_FISH,TRAHIRA_FISH__0
Wayampi,,TREE,TREE__1
Wayampi,,TUCUMA_PALM,TUCUMA_PALM__0
Wayampi,,TURTLE,TURTLE__0
Wayampi,,TWO,TWO__0
Wayampi,,UGLY,UGLY__1
Wayampi,,UNCLE_MOBR,UNCLE_MOBR__2
Wayampi,,UNTIE,UNTIE__3
Wayampi,,URINATE,URINATE__0
Wayampi,,VEIN,VEIN__0
Wayampi,,VILLAGE,VILLAGE__0_2
Wayampi,,VILLAGE_SQUARE,VILLAGE_SQUARE__0
Wayampi,,VOMIT,VOMIT__0
Wayampi,,VULTURE,VULTURE__0
Wayampi,,WAKE_UP,WAKE_UP__1
Wayampi,,WALK,WALK__0
Wayampi,,WANT,WANT__0
Wayampi,,WASH,WASH__2
Wayampi,,WASP,WASP__0
Wayampi,,WATER,WATER__0
Wayampi,,WATERFALL,WATERFALL__0_1
Wayampi,,WAX,WAX__0
Wayampi,,WE_EXCL,WE_EXCL__0
Wayampi,,WE_INCL,WE_INCL__1
Wayampi,,WEAVE,WEAVE__4
Wayampi,,WET,WET__1
Wayampi,,WHAT,WHAT__0
Wayampi,,WHITE,WHITE__0
Wayampi,,WHO,WHO__0
Wayampi,,WIFE,WIFE__0
Wayampi,,WILD_CAT,WILD_CAT__0
Wayampi,,WIND,WIND__0
Wayampi,,WING,WING__0
Wayampi,,WOMAN,WOMAN__0_2
Wayampi,,WOODPECKER,WOODPECKER__0
Wayampi,,WORM_EARTH,WORM_EARTH__0
